plot code,Season code,Sitlav - Soybeans - Yield - KG/Ha,mean_savi2,min_savi2,max_savi2,skew_savi2,kurt_savi2,std_savi2,mean_ndwi,min_ndwi,max_ndwi,skew_ndwi,kurt_ndwi,std_ndwi,mean_savi,min_savi,max_savi,skew_savi,kurt_savi,std_savi,mean_mndvi,min_mndvi,max_mndvi,skew_mndvi,kurt_mndvi,std_mndvi,mean_ndmi,min_ndmi,max_ndmi,skew_ndmi,kurt_ndmi,std_ndmi,mean_evi,min_evi,max_evi,skew_evi,kurt_evi,std_evi,mean_arvi,min_arvi,max_arvi,skew_arvi,kurt_arvi,std_arvi,mean_ndvi,min_ndvi,max_ndvi,skew_ndvi,kurt_ndvi,std_ndvi,mean_msavi,min_msavi,max_msavi,skew_msavi,kurt_msavi,std_msavi,mean_cri,min_cri,max_cri,skew_cri,kurt_cri,std_cri,mean_cari,min_cari,max_cari,skew_cari,kurt_cari,std_cari,CLASSE_DOM,mean_cec_0_5,mean_cec_15_30,mean_cec_30_60,mean_cec_5_15,mean_clay_0_5,mean_clay_15_30,mean_clay_30_60,mean_clay_5_15,mean_ph_0_5,mean_sand_0_5,mean_sand_15_30,mean_sand_5_15,mean_silt_0_5,mean_silt_15_30,mean_silt_30_60,mean_silt_5_15,mean_soc_0_5,mean_soc_15_30,mean_soc_30_60,mean_soc_5_15,mean_rain,min_rain,max_rain,skew_rain,kurt_rain,sum_rain,mean_mean temp,min_mean temp,max_mean temp,skew_mean temp,kurt_mean temp,mean_min temp,min_min temp,max_min temp,skew_min temp,kurt_min temp,mean_max temp,min_max temp,max_max temp,skew_max temp,kurt_max temp
AL549773Z,CR196PBQ03HZ,4324.8,0.03097969316,0.02005272836,0.03909321675,-0.7970065804,0.8915168793,0.007178543716,-0.6442510198,-0.7608176813,-0.3780961154,2.01473655,4.334336546,0.1516845455,0.2600306983,-0.7970065804,0.8915168793,-0.6765423404,1.295901125,0.3850868254,0.8515676494,0.3807495587,1.029986862,-2.000440671,4.067935983,0.2693405818,0.2024718411,-0.2577545221,0.3884466884,-2.022941039,4.238992723,0.2624336654,0.6219337401,0.178372533,0.8501288988,-1.776397914,3.658551688,0.2584445326,0.6254087747,0.21971307,0.7895673513,-1.998856772,4.17941158,0.231799168,0.7616335989,-2.000440671,4.067935983,0.7516059203,6.637312737,1.144047602,0.5351005695,0.1641853422,0.72923864,-1.74848972,3.581040977,0.2167094581,7.358102004,3.234725866,13.61896618,1.107212954,1.222224284,3.976699019,0.3718251742,0.2896906614,0.4789906245,0.6802407817,0.5978765911,0.07164411051,PVAd,127.5833333,94.08333333,89.20833333,108.5833333,303.625,357.5416667,495.875,302.375,43.04166667,495.875,461,497.4166667,448.6666667,200.2916667,181.5833333,200.5416667,55.16666667,177.875,108.0416667,208.6666667,7.40625,0,60,2.310173887,4.793330886,592.5,25.41560121,22.46666667,29.33333333,0.6105600678,-0.01718170011,22.43037975,21,26,1.830226847,5.387246914,29.16455696,24,35,0.07920184746,-0.6195153132
AL553301Z,CR196PUMHZ,3864.7,0.03171162112,0.01818282388,0.04524041836,,,0.01913260854,-0.5943175048,-0.7676750123,-0.4209599972,,,0.2451645383,0.2091901707,0.01818282388,0.8041817521,1.597193604,1.053201609,0.3016794265,0.7252562248,0.4593022345,0.991210215,,,0.37611574,0.03366363835,-0.2416230998,0.3089503765,,,0.3893142386,0.5786192599,0.2059199693,0.9513185504,,,0.5270763913,0.5399677212,0.2794982852,0.8004371573,,,0.3683594091,0.6470584483,0.3131323739,0.991210215,0.188262728,-2.035182998,0.2788142615,0.4964446232,0.1887074943,0.8041817521,,,0.4352060213,7.394597693,4.445972865,10.34322252,,,4.169985221,0.4350536213,0.4032325099,0.4668747326,,,0.04500184721,PVAd,129.8,91.4,86.2,117.5,258.2,305.1,521.9,251.9,39.3,521.9,492.1,528.7,454.4,219.3,202.8,219.8,58.5,190.8,101.7,211.3,6.6125,0,60,2.445000031,5.744185336,529,25.65352552,22.46666667,30.13333333,0.4968185942,-0.3954468727,22.58227848,21,26,1.502684453,3.205722311,29.40506329,24,35,0.02393927068,-0.7166370194
AL548515Z,CR196JVQ0BEZ,3721.7,0.03498200082,0.03457797466,0.03528978589,-1.10266726,,0.0003655346332,-0.7050491307,-0.7234272569,-0.6767652552,1.508456006,,0.02485816774,0.202351686,-1.10266726,0.6613385195,-1.488743926,3.424748694,0.4779321457,0.9569883522,0.9093110016,1.00265082,-0.1937817571,,0.04670251857,0.2659064004,0.1535733123,0.3791291769,0.03549679896,,0.1127805642,0.7599032541,0.7289966422,0.7932223787,0.3354579845,,0.03218076246,0.7357027637,0.7003731234,0.7550634276,-1.70821016,,0.03064332713,0.7212133309,-0.1937817571,1.00265082,-1.810229152,2.132915164,0.4055297014,0.652204287,0.6370989982,0.6613385195,-1.620437851,,0.01317682561,7.073562398,4.351894157,9.331754522,-0.7990283756,,2.522074522,0.3908965991,0.3127548755,0.4895570684,0.9709841915,,0.09016938531,PVAd,130.7142857,91.03571429,86.14285714,113.3214286,236.5,294.0357143,547.75,233.5357143,39.39285714,547.75,507.6428571,551.7857143,456.2142857,214.6428571,198.2142857,215.7142857,57.17857143,185.7142857,104.6071429,203.1428571,7.65,0,78,2.511430615,6.920927546,612,25.25804148,22.46666667,29.33333333,0.7417612474,0.6719261494,22.32911392,21,26,2.072912054,7.697724505,28.93670886,24,34,0.07964311579,-0.6084950557
AL548514Z,CR196PULNZ,2604.7,0.02743346644,0.01835683227,0.03651010062,,,0.01283629915,-0.578696343,-0.7642090023,-0.3931836838,,,0.2623545187,0.1872636609,0.01283629915,0.7347422894,1.609242157,1.122465271,0.2729452557,0.7062549172,0.4132471423,0.9992626921,,,0.4143755691,0.02583745156,-0.2635031383,0.3151780414,,,0.4091893863,0.503648443,0.1829007218,0.8243961642,,,0.4536057774,0.5219957854,0.2434040701,0.8005875007,,,0.3939881822,0.6362401476,0.2743584695,0.9992626921,0.2133217568,-2.020660365,0.2934303516,0.4512872744,0.1678322595,0.7347422894,,,0.4008659265,8.752892584,3.803569879,13.70221529,,,6.999399295,0.4135660491,0.3988435979,0.4282885003,,,0.02082069016,PVAd,131.5294118,82.52941176,78.29411765,112.1176471,232.2941176,271.2941176,561.8823529,223.4705882,37.94117647,561.8823529,533.1176471,568.0588235,482.1176471,208.4705882,195.5294118,205.7058824,59.58823529,186.2941176,98.52941176,194.7647059,5.61875,0,50,2.649818437,7.838557078,449.5,25.65352552,22.46666667,30.13333333,0.4968185942,-0.3954468727,22.58227848,21,26,1.502684453,3.205722311,29.40506329,24,35,0.02393927068,-0.7166370194
AL548562Z,CR196PGMMZ,3003.9,0.03221791763,0.01723174277,0.04145079146,-1.386619852,2.077728415,0.01056908581,-0.6729144761,-0.8159723395,-0.3793885824,1.637118232,2.550066173,0.2024533284,0.2942085742,-1.386619852,2.077728415,0.2602106371,4.088951399,0.6682369639,0.8140992667,0.308592433,0.9958751487,-1.993175556,3.977096512,0.3371968127,0.1670601346,-0.3034116311,0.3770377844,-1.828691165,3.363547655,0.31843263,0.6519002142,0.1302619038,0.895048573,-1.752685772,3.053267974,0.355623346,0.63194141,0.1750040063,0.8355012453,-1.888434626,3.630084321,0.3075209464,0.7438735702,-1.993175556,3.977096512,0.6558530163,5.592472068,1.210664593,0.578773271,0.1237435863,0.7842427707,-1.675206568,2.688704496,0.3126866427,8.085655221,3.691877057,11.28096405,-0.4134107455,-3.627221872,3.713381535,0.3519473245,0.281345643,0.4294220743,0.3257348403,1.104583269,0.0610598094,RQo,131.625,98.375,91.45833333,128,321.5,356.5,510.4583333,315.125,38.625,510.4583333,481.2916667,513.4583333,470.7083333,171.4583333,162.25,168,71.70833333,175.9583333,112.2083333,193.1666667,7.55,0,80,2.590075139,6.723741079,604,25.3102796,22.46666667,29.33333333,0.6962131443,0.4724800431,22.35443038,21,26,1.939461607,6.688404739,28.98734177,24,34,0.0290655007,-0.6160557966
AL548561Z,CR196PGN6Z,3810.3,0.02440532096,0.01485355368,0.03777948437,0.6113990192,-3.02013446,0.01093411204,-0.5647529813,-0.7793123898,-0.264673629,0.6549114957,-2.36227149,0.2274791012,0.07747617198,-3.02013446,0.7461297408,-3.681182293,15.69654133,0.7555177536,0.5609350351,-0.2801041005,0.9931576295,-1.136931554,0.1208348535,0.545060391,0.09582431198,-0.29213739,0.3808163629,-0.6562171876,-1.744228926,0.2832880182,0.4647700832,0.1345506417,0.8664287156,0.3501118262,-2.715241846,0.33219126,0.524194994,0.1784003901,0.8031615341,-0.5251516769,-3.179279364,0.3055305273,0.4027070419,-1.136931554,0.9931576295,-1.302267752,1.765513915,0.5869528142,0.3980643093,0.1270025335,0.7461297408,0.322780263,-2.730303306,0.2884602437,18.90602205,1.627617532,76.51898085,2.215594016,4.928257629,32.26538349,0.3511443678,0.2448207037,0.4340984272,-0.4635650606,-1.509462365,0.07825301679,PVAd,131.0526316,90.73684211,83.73684211,117.8421053,312.3157895,342.7894737,493.2631579,314.2631579,39.21052632,493.2631579,473.8421053,489.6315789,460.5263158,195.9473684,183.4210526,194.2105263,59.78947368,163.8947368,109.8421053,187.8421053,7.55,0,80,2.590075139,6.723741079,604,25.3102796,22.46666667,29.33333333,0.6962131443,0.4724800431,22.35443038,21,26,1.939461607,6.688404739,28.98734177,24,34,0.0290655007,-0.6160557966
AL548565Z,CR196PGN7Z,2104.4,0.0258458725,0.01535778921,0.03762604325,0.1415976579,-2.701152936,0.009751777848,-0.5934077185,-0.782008156,-0.3317987803,0.8100509031,-1.705961114,0.1913999498,0.1177297804,-2.701152936,0.7368195393,-3.686160583,16.44731477,0.6519133175,0.868907831,0.3204681512,1.090365777,-2.119358737,4.847624172,0.2770167297,0.1131768501,-0.2973001947,0.3628633926,-0.8029010284,-1.207917181,0.2742402871,0.5208852242,0.1394965905,0.8201699608,-0.3138244799,-2.217762674,0.3010986499,0.5796189266,0.1838943837,0.8200010514,-0.943597194,-1.518457377,0.2724602307,0.7873415887,-2.119358737,4.847624172,1.421039206,8.229632182,1.248738554,0.4465980227,0.1313939315,0.7368195393,-0.3148548482,-2.100377975,0.2583283872,8.631504167,1.872148297,26.64023951,1.870963267,3.425466703,9.423428474,0.329605043,0.2628746407,0.4386387198,1.249929242,2.107742947,0.06084563203,PVAd,130.2142857,88.14285714,84.5,111.3571429,312.6428571,355.6428571,484.5714286,317,42.78571429,484.5714286,460.7142857,481.9285714,447.6428571,201.1428571,183.7142857,202.9285714,57.57142857,166.8571429,119.2857143,195.4285714,7.15625,0,60,2.378508529,5.075603579,572.5,25.3102796,22.46666667,29.33333333,0.6962131443,0.4724800431,22.35443038,21,26,1.939461607,6.688404739,28.98734177,24,34,0.0290655007,-0.6160557966
AL548564Z,CR196PGN8Z,3720.6,0.0309795689,0.01843020019,0.03643863077,-1.944297184,3.982037342,0.007209764385,-0.6441530347,-0.7902303968,-0.3633992599,1.551793516,2.396658829,0.1688579068,0.3563424036,-1.944297184,3.982037342,1.939696674,9.960305999,1.001963019,0.8831038605,0.3236845746,1.053966612,-2.206258551,4.894366696,0.3135610408,0.1930073997,-0.2962679002,0.3957691634,-1.803095627,3.362614871,0.2855864808,0.6421652933,0.1435119868,0.8406811316,-2.011490371,4.165187279,0.2847682182,0.6324114454,0.1845179533,0.7961059093,-1.99636554,4.027707331,0.2564051469,0.8152669827,-2.206258551,4.894366696,1.246007178,7.281229971,1.344583113,0.5458678853,0.1339735785,0.7019754556,-1.910309386,3.66468512,0.2380063697,6.717520982,3.248581932,13.04251722,1.183408977,0.9001299502,4.008986624,0.3597374852,0.2630020336,0.4513894169,0.1448528211,-2.717571482,0.08562026317,PVAd,128.7105263,88.28947368,84.10526316,110.9473684,307.9473684,352.1578947,498.3157895,311.2631579,43.97368421,498.3157895,469.6315789,495.5526316,455.8684211,193.1315789,178.2105263,193.7368421,57.60526316,171.1315789,116.9210526,202.1315789,7.15625,0,60,2.378508529,5.075603579,572.5,25.3102796,22.46666667,29.33333333,0.6962131443,0.4724800431,22.35443038,21,26,1.939461607,6.688404739,28.98734177,24,34,0.0290655007,-0.6160557966
AL548563Z,CR196PGN9Z,2899.1,0.02384853855,0.01851798191,0.03204746831,1.008488162,0.7510305439,0.005292646683,-0.5619365365,-0.6908673952,-0.37505792,0.6895363055,0.02499184791,0.1258760282,0.2758146359,0.005292646683,1.008488162,0.9660530502,0.3804426566,0.2881721555,0.8360545699,0.3263191696,1.03311352,-1.927284393,3.730232909,0.2940185069,0.08938695727,-0.3048461242,0.3557303182,-1.177873699,2.258697107,0.2444239551,0.4747905302,0.1457650127,0.7442757154,-0.6861801811,2.233711111,0.213450354,0.5422351194,0.18726939,0.7317485005,-1.628531449,3.106156692,0.2102149695,0.711705397,-1.927284393,3.730232909,0.5531491982,6.251700753,1.071319084,0.394455561,0.136971774,0.6084510583,-0.6242489929,1.983453119,0.1688671891,5.501788444,3.304989359,11.81681936,2.109250715,4.538695251,3.571707944,0.3535548385,0.2639041746,0.4519314798,0.2783690215,-2.182604701,0.07932951796,RQo,129.5263158,95.52631579,91.52631579,115.5263158,261,331.3157895,523.3157895,261.9473684,41.10526316,523.3157895,476.1578947,526.2631579,446.3157895,211.8947368,192.3684211,215.7368421,57.42105263,181.4210526,107.9473684,204.2105263,5.975,0,54,2.505189052,6.316605744,478,25.29215532,22.46666667,29.33333333,0.7036099088,0.4242168767,22.35443038,21,26,1.939461607,6.688404739,28.97468354,24,34,0.04490736178,-0.6264661749
AL551627Z,CR196J6Q07TZ,3528.3,0.03152826517,0.01599463125,0.04026277961,-1.692013044,,0.01348728199,-0.6227976973,-0.8251598471,-0.2882380743,1.620109772,,0.2918533476,0.1253747025,-1.692013044,0.8450215106,-1.968595627,6.126667295,0.6131890601,0.8970799466,0.6773445879,1.01054719,-1.729263456,,0.1903304436,0.1892409146,-0.1017551222,0.3670082771,-1.607164506,,0.254067571,0.6630843815,0.2116860377,0.9287754421,-1.651673871,,0.3929627206,0.6382393934,0.2536637065,0.8641006618,-1.653974339,,0.3347402262,0.5236647096,-1.729263456,1.01054719,-2.627484284,7.485289709,0.7997412416,0.5749304461,0.1484777359,0.8450215106,-1.553300892,,0.3736710193,7.657543846,1.275011098,14.46407507,0.287691575,,6.604747018,0.3631211523,0.3571695205,0.370883959,1.081833766,,0.007034324586,RQo,132.3103448,109.3103448,102.7931034,141.6551724,341.4827586,375.0344828,489.6896552,339.9655172,42.20689655,489.6896552,462.7241379,495.7931034,455.2758621,164.2068966,162.1724138,168.8965517,133.4137931,180.9310345,110.5172414,216.0344828,6.8625,0,80,2.821303854,8.388571569,549,25.0767625,22.46666667,29.31818182,0.5376111591,0.6270622527,22.26582278,21,26,1.784244226,7.941560816,28.75949367,24,34,0.1294160214,-0.4763535696
AL553322Z,CR196PEQ00PZ,4544.6,0.0318655387,0.01540099242,0.04352514591,-0.7619770305,-1.2452246,0.01273490205,-0.636120373,-0.8364791978,-0.2661604185,1.440202815,1.718471836,0.2606015495,0.1411800044,-1.2452246,0.8414018144,-1.057516626,1.970090172,0.5246866346,0.9139079691,0.8152870496,0.9862340806,-0.7206731099,-1.19546741,0.07659279732,0.1894084764,-0.1255742975,0.4040534578,-0.8713478889,-0.7474252429,0.2392239904,0.6449659382,0.1814418794,0.9098391275,-1.018983729,-0.4410162232,0.3455920854,0.6252186995,0.2108706818,0.858758465,-1.471147173,2.028742131,0.2904500457,0.5156396518,-1.19546741,0.9862340806,-1.768676623,2.257410428,0.688421866,0.5702666792,0.1251304514,0.8414018144,-1.004086585,-0.4441477428,0.3323787521,9.80702793,1.29433935,16.56202566,-0.3122131264,-4.006854421,7.399090049,0.3705352379,0.3217862873,0.4334513528,0.8425137153,1.344581339,0.04680485815,RQo,131,146,135.3,173.5,326,361,501.8,323.3,43.3,501.8,475.6,510.4,463.2,166.2,163.2,172.5,105.2,193,117.6,221,6.8875,0,80,2.822558011,8.39868369,551,25.00680661,22.46666667,27.73913043,0.2138385575,-0.4255052585,22.2278481,21,26,1.790247708,8.838983931,28.67088608,24,33,0.06788996248,-0.5909529657
AL551628Z,CR196PEQ00QZ,4348.1,0.03121956567,0.01630760331,0.04131183584,-1.186872748,1.694150654,0.01072213256,-0.654002294,-0.843969361,-0.320973301,1.495680921,2.234567079,0.2326378961,0.2796342486,-1.186872748,1.694150654,-0.006503687511,3.059968802,0.5777517708,0.8635743902,0.5851888359,0.9953918307,-1.866710111,3.619702968,0.1876320037,0.1919502597,-0.1593700251,0.4179414125,-1.293489574,1.852329561,0.2500681928,0.6336081233,0.1779548707,0.9354407285,-1.294925731,2.262358244,0.3231689034,0.6309224393,0.223600334,0.8657651543,-1.602340458,2.968719505,0.2807718967,0.7545622507,-1.866710111,3.619702968,0.3459201468,5.50049562,1.107360444,0.5692573052,0.1407579758,0.8560835657,-1.224854172,1.842109924,0.3067334529,10.47421824,2.103570018,17.72181819,-0.218570216,-4.0320828,7.426712047,0.3621190064,0.3162066807,0.3802468696,-1.973277732,3.915697254,0.03067583482,RQo,131.5,110.4166667,101.875,138,304.5833333,339.6666667,521.9583333,299.0416667,43.16666667,521.9583333,500.5416667,532.2916667,483.9583333,168.5416667,159.7916667,173.4166667,62.25,178.5,112.9583333,226.875,6.3625,0,70,2.755166906,8.62744309,509,25.00680661,22.46666667,27.73913043,0.2138385575,-0.4255052585,22.2278481,21,26,1.790247708,8.838983931,28.67088608,24,33,0.06788996248,-0.5909529657
AL548612Z,CR196PEKGZ,5041.6,0.03020366917,0.02133504868,0.04019861972,0.5269902806,,0.009482090625,-0.6037878349,-0.8257887913,-0.3330364412,0.8442415919,,0.2499673449,0.2581085977,0.009482090625,0.8266972942,0.8555342298,-0.8750457592,0.2939014928,0.7862586783,0.443406476,0.9947156082,-1.6134381,,0.2992189946,0.1288035852,-0.1716232132,0.3962309893,-0.5134236346,,0.2853617333,0.575853826,0.1994511261,0.9136783147,-0.4784123334,,0.3586730099,0.580092095,0.2141552739,0.8505610957,-1.196527991,,0.3287684156,0.4652820766,-1.6134381,0.9947156082,-2.523058099,7.20402508,0.7432439917,0.5080331049,0.162732456,0.8266972942,-0.3578793986,,0.3327828907,6.822106001,1.510953602,12.64511576,0.4089760433,,5.584701445,0.3953149597,0.3202655422,0.5002292245,1.289369764,,0.09362512251,RQo,131.45,93.6,88.15,120.2,302.65,345.65,513.45,292.2,40.25,513.45,484.5,524.7,463.45,183.1,169.9,183.85,57.3,173.8,109.2,217.5,6.425,0,70,2.754109704,8.640341021,514,25.0767625,22.46666667,29.31818182,0.5376111591,0.6270622527,22.26582278,21,26,1.784244226,7.941560816,28.75949367,24,34,0.1294160214,-0.4763535696
AL548613Z,CR196PEKHZ,3528.1,0.03206478481,0.02252653641,0.04139420144,-0.09954704015,,0.009435565904,-0.6287156477,-0.8275380979,-0.3699038658,1.075289292,,0.234640816,0.2294809646,-0.09954704015,0.8382550454,1.023314132,-0.560029624,0.3120628708,0.8333933118,0.5251369563,1.002974881,-1.706056555,,0.267404736,0.1532592855,-0.1804761095,0.410207635,-1.067964733,,0.3027358738,0.6220998003,0.217988444,0.9406606033,-0.9875676481,,0.3688535418,0.6076993566,0.233182548,0.8546295299,-1.480376741,,0.3297845508,0.4875597389,-1.706056555,1.002974881,-2.608258491,7.54267215,0.778066876,0.5466641059,0.1864011557,0.8382550454,-0.8926650979,,0.3313084019,6.818240515,1.987166782,11.24901754,-0.3850120508,,4.643882855,0.4037387081,0.3223048586,0.5153377366,1.234019851,,0.099989382,PVAd,130.7777778,91.27777778,86.16666667,115.9444444,297.2222222,339.5,516.6111111,291.7777778,39.38888889,516.6111111,489.8333333,523.9444444,471.0555556,184.1666667,170.6666667,186.1666667,59.38888889,168.3888889,109.0555556,214.7222222,7.103125,0,70,2.524633433,6.867988876,568.25,25.00680661,22.46666667,27.73913043,0.2138385575,-0.4255052585,22.2278481,21,26,1.790247708,8.838983931,28.67088608,24,33,0.06788996248,-0.5909529657
AL548615Z,CR196PEKJZ,4019.4,0.03003133378,0.02189988875,0.04139805663,1.003513665,1.024086375,0.008357799663,-0.6039344895,-0.8257531303,-0.3780780618,0.05517744677,-0.4138703028,0.1893874469,0.3331403218,0.008357799663,1.024086375,0.844622832,-0.7013245952,0.3616010828,0.7798518183,0.4479570714,0.9966910902,-0.9175529877,-0.7100812471,0.250745961,0.08051388941,-0.2159962301,0.4012031728,0.1881696736,-2.163534441,0.2728787858,0.5516755914,0.1994463564,0.936999105,0.2521089956,-1.024982338,0.317224692,0.5748750207,0.2315216766,0.8520603585,-0.6067549981,-0.3933916284,0.2672910146,0.4558221282,-0.9175529877,0.9966910902,-1.521147011,1.69032025,0.5959915639,0.4895681701,0.1772500245,0.8380765256,0.3205729713,-0.6290456571,0.282205358,6.627436497,2.162376311,12.14582623,0.7225040936,1.387134248,4.151424323,0.4474167185,0.3358506578,0.5770794352,0.243805524,-3.795110917,0.1136443168,PVAd,129.8181818,101.2424242,95.36363636,115.0606061,294.2424242,334.1212121,525.8484848,290.3333333,38.09090909,525.8484848,501.2727273,530.9393939,469.9393939,178.5757576,164.6666667,179.8484848,57.60606061,162.7575758,104.7575758,221.3333333,7.46875,0,70,2.464170926,6.019590009,597.5,24.9501087,22.46666667,27.73913043,0.2835134468,-0.3895411978,22.15189873,21,23,-0.06767679139,-0.2822851792,28.65822785,24,33,0.07957621601,-0.6171333613
AL548614Z,CR196PEN9Z,3753.5,0.03033789898,0.02041206278,0.03892612139,-0.02079058084,-2.343160959,0.007884686268,-0.6377920183,-0.8078165223,-0.3784686284,0.4512725239,-1.876355533,0.181554072,0.1641459336,-2.343160959,0.8031275679,-3.092921191,13.07146343,0.6087150908,0.7882802188,0.36990306,0.987960848,-1.036119675,-0.2799142989,0.2555063083,0.1064155894,-0.2596531083,0.363143755,-0.3760097306,-2.025614315,0.2655436141,0.5825356654,0.1588849112,0.8878971011,-0.3910387328,-1.987098524,0.3026167602,0.5998013967,0.1906779433,0.8402450757,-0.68181361,-1.188123926,0.2678984032,0.5389780309,-1.036119675,0.987960848,-1.82944956,3.903649182,0.5254051257,0.5294458172,0.1479165334,0.8031275679,-0.3465240632,-2.173522742,0.2773072054,9.400885112,2.60122731,16.46009877,0.05679755128,-2.75006329,6.024965011,0.4130221173,0.3416265002,0.4963641646,0.3008732424,-2.207228367,0.06698650627,PVAd,129.3225806,104.2580645,98.77419355,114.2258065,283.0645161,324.1290323,535.0645161,283,36.22580645,535.0645161,510.3548387,537.7741935,477.7096774,179.1935484,165.6129032,181.7741935,56.32258065,149.5483871,93.67741935,204.1935484,6.09375,0,50,2.199331973,4.331807084,487.5,24.94512212,22.46666667,27.73913043,0.2967028019,-0.3810454565,22.15189873,21,23,-0.06767679139,-0.2822851792,28.65822785,24,33,0.07957621601,-0.6171333613
AL548610Z,CR196PEKLZ,3683.2,0.02875121192,0.02415503215,0.03778432496,1.731243474,,0.007823310568,-0.5741282963,-0.7950509701,-0.3665968266,-0.2797866807,,0.2145407456,0.3198347119,0.007823310568,1.731243474,2.283838746,5.785404558,0.4771534794,0.7284607295,0.4405739764,0.9797872677,-0.5950677483,,0.2714594452,0.05897260813,-0.1970238638,0.3616681058,0.7241355367,,0.2822583541,0.5033232425,0.2181129079,0.8616521126,0.9534527894,,0.3279411794,0.5215874897,0.2270865629,0.822092919,0.09077258617,,0.2975486203,0.5168986682,-0.5950677483,0.9797872677,-1.511769478,3.107717421,0.451654767,0.4456432544,0.1890045163,0.7706592292,0.9817078025,,0.2967947711,5.651454127,1.775138956,10.42381108,0.8796048243,,4.393409897,0.4251644047,0.3290728325,0.5557404944,1.209411681,,0.1172025755,PVAd,133.0681818,93.59090909,87.27272727,109,260.8409091,298.9545455,553.4090909,255.0681818,36.93181818,553.4090909,522.6818182,556.5454545,484.0454545,188.3636364,178.2045455,185.6590909,59.65909091,158.5,96.40909091,187.1136364,7.65625,0,70,2.400299522,5.735203312,612.5,25.00680661,22.46666667,27.73913043,0.2138385575,-0.4255052585,22.2278481,21,26,1.790247708,8.838983931,28.67088608,24,33,0.06788996248,-0.5909529657
AL548611Z,CR196PEKNZ,3993.7,0.02639674907,0.01462027906,0.03522845933,-0.5522046069,-0.5516507407,0.008212473075,-0.5854598748,-0.7858856914,-0.2746212186,0.7763564238,0.2024281409,0.2065930047,0.1664785037,-0.5522046069,0.7084943022,-0.3327818837,0.3092330481,0.3438159399,0.8601879925,0.7447579257,0.9537356033,-0.1701486749,-5.009770976,0.1073053518,0.06674491866,-0.1381558132,0.3000563748,0.415037261,-2.882118533,0.1999522788,0.5115882386,0.1867139315,0.7547056065,-0.1983582273,-1.507180156,0.2432043257,0.5624442279,0.2280556374,0.8041230619,-0.5754440239,-0.2535778768,0.229570095,0.263172224,-5.009770976,0.9537356033,-3.555665734,13.17911127,1.496882207,0.4588084374,0.1275072713,0.7084943022,-0.2186426,-1.460836478,0.246901373,8.092007422,1.236852289,14.54936863,0.2873405811,-2.712145274,6.100443805,0.3715738515,0.3093014613,0.4633281894,0.9290520496,1.006769864,0.05923288542,RQo,131.2307692,130.1538462,119,151.7692308,307,339.9230769,520.6923077,301.3846154,43.23076923,520.6923077,498.9230769,531.6153846,479.3076923,167.1538462,161.3076923,172.4615385,68.46153846,186.5384615,118.4615385,223.2307692,6.425,0,70,2.754109704,8.640341021,514,25.00680661,22.46666667,27.73913043,0.2138385575,-0.4255052585,22.2278481,21,26,1.790247708,8.838983931,28.67088608,24,33,0.06788996248,-0.5909529657
